,id,channel_sales,cons_gas_12m,date_activ,date_end,date_modif_prod,date_renewal,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,cons_combined,forecast_cons_combined,margins_combined_ele,churn
4843,dcad78181ab2b5bccb2fb68b410b765d,foosdfpfkusacimwkcsosbicdxkicaua,49063,2005-11-11,2016-11-11,2005-11-11,2015-11-12,0.0,19.52,0.14463099999999998,0.0,44.31137796,t,2,269.94,10,ldkssxwpmemidmecebumciepifcamkci,13.2,22963,3244.81,12.36,0
4844,d7a5d92758717f4ab7d42fb573719cb5,foosdfpfkusacimwkcsosbicdxkicaua,195939,2012-05-09,2016-04-10,2012-05-09,2015-04-12,0.0,167.78,0.111125,0.094787,40.606701,t,3,649.69,4,lxidpiddsbxsbosboudacockeimpuepw,41.5,303975,16385.73,65.6,0
4845,c65f855b4b10fb454f93e933b71d88a4,ewpakwlliwisiwduibdlfmalxowmwpci,0,2013-06-10,2016-06-10,2015-01-09,2015-06-23,0.0,16.37,0.14316600000000002,0.0,44.31137796,f,1,595.18,3,ldkssxwpmemidmecebumciepifcamkci,11.4,64093,13966.72,33.28,0
4846,ea06a79b0db8efc5682a7f42da9e41b9,foosdfpfkusacimwkcsosbicdxkicaua,2166,2004-05-26,2016-05-26,2014-03-17,2015-06-10,0.0,155.14,0.115174,0.098837,40.606701,t,2,61.48,12,ldkssxwpmemidmecebumciepifcamkci,20.785,7562,2276.36,75.36,0
4847,8349e04fd3b51b2c0ede8c071f84e1f2,foosdfpfkusacimwkcsosbicdxkicaua,0,2009-06-23,2016-06-23,2009-06-23,2015-06-26,0.0,142.2,0.115174,0.098837,40.606701,f,1,195.42,7,ldkssxwpmemidmecebumciepifcamkci,34.5,54273,2940.74,63.28,0
4848,40f98bdea294aea0b1c69cdcde2d1026,ewpakwlliwisiwduibdlfmalxowmwpci,0,2010-02-25,2016-02-25,2015-02-05,2015-02-26,0.0,132.77,0.11863599999999999,0.10175,40.606701,f,1,308.92,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,17.25,27226,4676.639999999999,51.6,0
4849,b8484d3cad5a779a268907f2919dc7df,foosdfpfkusacimwkcsosbicdxkicaua,0,2009-09-26,2016-09-26,2015-07-12,2015-09-27,0.0,18.37,0.14166600000000001,0.0,44.31137796,f,1,182.71,6,lxidpiddsbxsbosboudacockeimpuepw,10.5,61557,2303.66,18.16,0
4850,cd7ad4a23c39fd588bf326333786300c,lmkebamcaaclubfxadlmueccxoimlema,5381,2013-03-18,2016-03-18,2013-03-18,2015-03-19,0.0,16.66,0.14588399999999999,0.0,44.31137796,t,3,21.59,3,ldkssxwpmemidmecebumciepifcamkci,10.392000000000001,3187,225.95,47.52,0
4851,68f251f6052b5362fdf5d365c9cff459,lmkebamcaaclubfxadlmueccxoimlema,0,2010-03-24,2017-01-02,2014-03-12,2016-01-03,0.0,16.27,0.161799,0.082004,44.44470996,f,1,217.9870281698895,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,2967710,2694.91,43.9225940434004,0
4852,d6b58988ee5d2bbba265b8eb29bdd15a,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-03-23,2016-03-23,2012-03-23,2015-03-25,0.0,14.44,0.144149,0.0,44.31137796,f,1,326.6,4,lxidpiddsbxsbosboudacockeimpuepw,10.52,27718,5531.0,43.34,0
4853,236dbb402dfaabe1ebe03a0647449bfb,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-04-05,2016-04-05,2015-04-15,2015-04-06,0.0,140.6,0.11634000000000001,0.099998,40.606701,f,1,287.96,4,lxidpiddsbxsbosboudacockeimpuepw,43.648,27939,5140.93,105.4,0
4854,c44a4404eeca1c30cc16f5962169392e,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-05-29,2016-05-29,2012-05-29,2015-06-03,0.0,6.47,0.138765,0.0,44.44470996,f,1,206.12,4,lxidpiddsbxsbosboudacockeimpuepw,13.0,3060133,4721.82,0.24,0
4855,ab98489f314c70e916bf826f09f4fde8,foosdfpfkusacimwkcsosbicdxkicaua,0,2011-11-15,2016-09-25,2015-09-25,2014-12-17,0.0,16.11,0.138847,0.0,44.31137796,f,1,25.44,4,lxidpiddsbxsbosboudacockeimpuepw,10.39,39653,364.22,20.16,0
4856,92e3d2e5da85e2ff522cf1dff5ed1f19,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-06-28,2016-06-28,2012-06-28,2015-07-04,0.0,18.57,0.14571099999999998,0.0,44.31137796,f,1,47.17,4,lxidpiddsbxsbosboudacockeimpuepw,12.5,3776,1158.8400000000001,40.72,1
4857,a6bb8c6ed6b46960b4258466d44e3c65,foosdfpfkusacimwkcsosbicdxkicaua,0,2009-09-08,2016-09-08,2009-09-08,2015-09-09,0.0,0.0,0.165793,0.08853899999999999,44.31137796,f,1,83.13,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392000000000001,0,940.4399999999999,20.16,0
4858,4a0bbb57909a0c0eb0ee3dd84f93ea3f,foosdfpfkusacimwkcsosbicdxkicaua,0,2009-02-26,2016-02-25,2009-02-26,2015-02-26,0.0,132.17,0.102772,0.093731,58.99595196,f,1,80.55,7,ldkssxwpmemidmecebumciepifcamkci,20.0,10899,690.37,0.0,1
4859,8d0f1badab531fb22dd88e2705d6db01,foosdfpfkusacimwkcsosbicdxkicaua,0,2009-08-19,2016-08-19,2015-06-19,2015-08-20,0.0,16.29,0.162904,0.085646,44.31137796,f,1,71.02,6,ldkssxwpmemidmecebumciepifcamkci,10.35,7581,778.23,24.6,0
4860,bfaaaf2799da4805f8fdad73c9156e0d,foosdfpfkusacimwkcsosbicdxkicaua,0,2011-09-21,2016-09-21,2011-09-21,2015-09-23,0.0,15.98,0.144902,0.0,44.31137796,f,1,34.24,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392000000000001,2498,371.87,20.16,0
4861,073c2b5da3dcf141fb038559914dd5ce,foosdfpfkusacimwkcsosbicdxkicaua,0,2008-07-07,2016-07-07,2014-10-10,2015-07-09,0.0,154.8,0.10016699999999999,0.091892,58.99595196,f,1,50.13,8,ldkssxwpmemidmecebumciepifcamkci,5.1960000000000015,5919,1636.42,-1.3,0
4862,58fb8910bfc3da696a77f9d16afcfafc,foosdfpfkusacimwkcsosbicdxkicaua,0,2010-01-18,2016-02-16,2010-01-18,2015-02-18,0.0,145.21,0.1169,0.10001499999999999,40.606701,f,1,76.2,6,lxidpiddsbxsbosboudacockeimpuepw,26.4,96920,1324.5,132.0,0
4863,7eb057d6ac4a3955e8bb434b4ed20128,foosdfpfkusacimwkcsosbicdxkicaua,0,2009-08-27,2016-01-31,2014-01-31,2015-02-01,0.0,0.0,0.146348,0.0,46.30537836,f,1,41.39,6,ldkssxwpmemidmecebumciepifcamkci,13.2,2877,419.62,66.24,0
4864,3c6cbe5a27c142638ffebf63b231a66b,foosdfpfkusacimwkcsosbicdxkicaua,0,2011-09-05,2016-09-05,2011-09-05,2015-09-06,0.0,16.47,0.14571099999999998,0.0,44.31137796,f,1,21.96,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,1997,252.47,25.64,0
4865,d40a0ba46f237cfe30fdc586dba80818,foosdfpfkusacimwkcsosbicdxkicaua,0,2011-04-16,2016-04-16,2015-03-09,2015-04-17,0.0,10.08,0.144152,0.0,44.31137796,f,1,82.98,5,lxidpiddsbxsbosboudacockeimpuepw,11.5,6965,2292.58,47.52,0
4866,4b3228af9c225af7a069716472910995,foosdfpfkusacimwkcsosbicdxkicaua,0,2009-09-01,2016-09-01,2015-08-26,2015-09-02,0.0,131.0,0.114604,0.098262,40.606701,f,1,23.86,6,ldkssxwpmemidmecebumciepifcamkci,16.5,4678,388.2,29.54,0
4867,95b791f6bedc86c80b88f71b669d2326,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-10-02,2016-01-29,2015-12-17,2014-10-04,28.0,144.62,0.15441,0.130525,41.1052014,f,1,1322.65,3,lxidpiddsbxsbosboudacockeimpuepw,60.0,146321,28638.61,419.76,0
4868,1dacf19aa1707be4ab519e099cc32177,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-07-19,2016-07-19,2015-06-17,2015-07-20,0.0,129.72,0.11634000000000001,0.099998,40.606701,f,1,45.41,4,lxidpiddsbxsbosboudacockeimpuepw,15.22,4007,768.53,41.28,0
4869,4bfdbe76dd13ac0c7b8659b51f171827,foosdfpfkusacimwkcsosbicdxkicaua,0,2010-06-10,2016-06-10,2014-06-16,2015-06-23,0.0,131.38,0.11008299999999999,0.09374600000000001,40.606701,f,1,928.84,6,ldkssxwpmemidmecebumciepifcamkci,230.0,194192,11961.45,-38.48,0
4870,385b574c2cdcde360b06506e18252e2a,ewpakwlliwisiwduibdlfmalxowmwpci,177492,2011-03-28,2016-11-07,2015-09-20,2015-11-09,26.0,16.21,0.18303699999999998,0.0,45.80687796,t,3,16.08,5,ldkssxwpmemidmecebumciepifcamkci,10.392000000000001,56940,925.37,39.48,0
4871,9fa8d986b952f6b4c2921bf9339f9d5f,foosdfpfkusacimwkcsosbicdxkicaua,64101,2010-05-13,2016-05-13,2010-05-13,2015-05-18,0.0,16.62,0.14571099999999998,0.0,44.31137796,t,2,31.12,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,2358,725.29,51.12,0
4872,4c021aa06dcffa9135b6a8b575d01781,foosdfpfkusacimwkcsosbicdxkicaua,8727,2013-01-26,2017-01-26,2013-01-26,2016-01-27,0.0,95.69,0.11863599999999999,0.10175,40.606701,t,3,505.7,3,lxidpiddsbxsbosboudacockeimpuepw,32.85,57388,15573.34,98.4,0
4873,8ba5829e6a21017b136ca4d12ee68f13,foosdfpfkusacimwkcsosbicdxkicaua,0,2010-11-12,2016-11-12,2010-11-12,2015-11-13,0.0,145.12,0.11650899999999999,0.101397,41.27136420000001,f,1,1.56,5,lxidpiddsbxsbosboudacockeimpuepw,17.32,36337,9.8,69.2,0
4874,07d49b3c4e35e796ff94cde5dd2600f9,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-07-03,2016-04-10,2015-04-10,2014-07-09,0.0,168.91,0.10950499999999999,0.093167,40.606701,f,1,774.19,4,lxidpiddsbxsbosboudacockeimpuepw,60.0,125937,23783.58,-2.68,0
4875,ca14d63ce8ebe805ae7b036f9e43b51b,foosdfpfkusacimwkcsosbicdxkicaua,0,2011-07-25,2016-10-07,2015-10-07,2015-07-29,0.0,18.47,0.138847,0.0,44.31137796,f,1,38.82,5,lxidpiddsbxsbosboudacockeimpuepw,13.15,4541,669.31,19.68,0
4876,3eef0a815f680bd229d7ef5f34b7ea34,foosdfpfkusacimwkcsosbicdxkicaua,97623,2011-04-27,2016-04-27,2014-03-20,2015-04-29,0.0,118.25,0.11690999999999999,0.10057200000000001,40.606701,t,2,401.89,5,lxidpiddsbxsbosboudacockeimpuepw,20.0,29330,2921.12,48.36,0
4877,89e17c12bcaba3678432725de12272cf,foosdfpfkusacimwkcsosbicdxkicaua,604,2009-11-25,2016-11-25,2014-06-28,2015-11-26,0.0,1.52,0.146348,0.0,46.30537836,t,2,8.43,6,lxidpiddsbxsbosboudacockeimpuepw,11.950999999999999,29213,137.57999999999998,48.42,0
4878,0b027fe1a112f86c445ed881cae3b30c,foosdfpfkusacimwkcsosbicdxkicaua,401163,2013-03-22,2016-03-22,2014-06-26,2015-03-23,0.0,118.59,0.11863599999999999,0.10175,40.606701,t,2,547.52,3,lxidpiddsbxsbosboudacockeimpuepw,20.0,38664,3929.02,54.18,0
4879,10f7e976e20cdba18a5bd9b745621c6f,usilxuppasemubllopkaafesmlibmsdf,241695,2011-10-27,2016-10-25,2011-10-27,2015-10-28,0.0,19.48,0.147506,0.0,45.30837756,t,2,119.23,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,8163,1831.42,37.44,0
4880,793fbb10b76960b3f7d1510875f3a879,usilxuppasemubllopkaafesmlibmsdf,0,2011-05-23,2016-11-19,2015-11-19,2015-06-03,0.0,19.59,0.138847,0.0,44.31137796,f,1,21.48,5,ldkssxwpmemidmecebumciepifcamkci,13.2,3251,481.57,14.04,0
4881,74dbfbfc63adcada1654de27e410cddb,foosdfpfkusacimwkcsosbicdxkicaua,0,2009-12-22,2016-12-22,2009-12-22,2015-12-23,0.0,131.38,0.11523699999999999,0.100123,40.9390266,f,1,88.35,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,23.1,7975,1340.8600000000001,48.04,0
4882,955c5e263ff0a30780b533ae95c06af5,foosdfpfkusacimwkcsosbicdxkicaua,7668,2009-09-21,2016-09-21,2009-09-21,2015-09-25,0.0,131.8,0.11523699999999999,0.100123,40.606701,t,2,225.09,6,ldkssxwpmemidmecebumciepifcamkci,19.0,17450,2005.15,18.24,0
4883,6f17f93e8289a175aef6e6a24fab6763,foosdfpfkusacimwkcsosbicdxkicaua,0,2009-11-10,2016-11-10,2015-11-01,2015-11-11,0.0,131.81,0.11408800000000001,0.098969,41.27136420000001,f,1,29.86,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,16.83,2874,378.39,65.1,0
4884,3dc6990cb541343b0b99dfe86a55b5a2,foosdfpfkusacimwkcsosbicdxkicaua,0,2011-08-02,2016-04-16,2015-04-16,2015-01-26,30.0,125.68,0.10950499999999999,0.093167,40.606701,f,1,-2554.67,4,lxidpiddsbxsbosboudacockeimpuepw,41.6,175951,25973.0,-3.6,0
4885,9df679883a508444cb2ec3f2b8edbf1f,foosdfpfkusacimwkcsosbicdxkicaua,0,2010-05-13,2016-05-13,2010-05-13,2015-05-22,0.0,132.34,0.115174,0.098837,40.606701,f,1,51.05,6,ldkssxwpmemidmecebumciepifcamkci,15.001,5083,860.49,74.88,1
4886,e07bc507667eda01d10868c1ce16e27c,foosdfpfkusacimwkcsosbicdxkicaua,17073,2012-04-24,2016-10-30,2013-10-30,2015-11-01,0.0,9.13,0.14463099999999998,0.0,44.31137796,t,2,154.82,4,lxidpiddsbxsbosboudacockeimpuepw,14.49,11131,1630.7,19.2,0
4887,1733274fe738019b6460c2386b95ffdb,foosdfpfkusacimwkcsosbicdxkicaua,1946,2012-04-27,2016-04-27,2012-04-27,2015-04-29,0.0,18.42,0.14571099999999998,0.0,44.31137796,t,2,79.53,4,lxidpiddsbxsbosboudacockeimpuepw,13.15,9242,1502.22,54.24,0
4888,3466deb88bddfe7d09ff26ec6c07272e,foosdfpfkusacimwkcsosbicdxkicaua,0,2004-07-14,2016-07-14,2004-07-14,2015-07-15,0.0,131.08,0.11332300000000001,0.096984,40.606701,f,1,480.38,12,ldkssxwpmemidmecebumciepifcamkci,36.0,55408,10379.57,34.46,0
4889,a10ef742c5064a808dcfa3468e12eab1,ewpakwlliwisiwduibdlfmalxowmwpci,0,2012-06-19,2016-11-23,2012-06-19,2015-11-24,0.0,19.71,0.146348,0.0,46.30537836,f,1,0.0,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,-5,-5.74,53.46,0
4890,b1eac2c0018a1aa3e1ee5c74f7061bea,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-06-26,2016-06-26,2013-10-30,2015-07-15,0.0,16.05,0.14316600000000002,0.0,44.31137796,f,1,198.16,4,lxidpiddsbxsbosboudacockeimpuepw,10.392000000000001,20276,7314.7,30.32,1
4891,dcf8daf45267eb7af26c9d42ec928063,usilxuppasemubllopkaafesmlibmsdf,0,2012-06-11,2016-07-08,2014-07-08,2015-07-09,0.0,13.85,0.144902,0.0,44.31137796,f,1,62.79,4,lxidpiddsbxsbosboudacockeimpuepw,10.392000000000001,5225,1586.38,29.28,0
4892,d20aa80fe75de785cf576ff5e1172512,foosdfpfkusacimwkcsosbicdxkicaua,7272,2010-01-27,2017-01-27,2015-11-17,2016-01-28,0.0,19.35,0.14612,0.0,44.31137796,t,2,52.34,6,lxidpiddsbxsbosboudacockeimpuepw,13.2,5942,516.93,66.24,0
4893,56c376b382c0a9f8b034eae409921ea0,foosdfpfkusacimwkcsosbicdxkicaua,1649,2011-02-10,2016-02-10,2015-12-15,2015-02-11,0.0,-0.5,0.143575,0.0,44.31137796,t,2,206.66,5,lxidpiddsbxsbosboudacockeimpuepw,15.0,14758,2192.96,67.68,1
4894,deac980f97b31d3f36b6bbe3691a9b2b,foosdfpfkusacimwkcsosbicdxkicaua,0,2009-08-01,2016-08-01,2009-08-01,2015-08-03,0.0,3.96,0.115157,0.098834,40.606701,f,1,0.0,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,17.25,439,0.0,38.88,0
4895,a2f9797aacee69c67de2384ad99f863b,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-08-01,2016-08-01,2012-08-01,2015-08-03,0.0,143.81,0.11690999999999999,0.10057200000000001,40.606701,f,1,165.98,3,lxidpiddsbxsbosboudacockeimpuepw,39.058,333436,2816.71,83.0,0
4896,4304420e342f4a14fd1839e127251aff,lmkebamcaaclubfxadlmueccxoimlema,0,2009-09-17,2016-03-09,2009-09-17,2015-03-10,0.0,132.56,0.115744,0.098858,40.606701,f,1,526.43,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,33.0,999454,14885.41,89.28,0
4897,0b45ec8ec77ef8fe9039085bd819f5cf,foosdfpfkusacimwkcsosbicdxkicaua,0,2004-09-22,2016-09-22,2015-05-24,2015-09-24,0.0,132.15,0.11523699999999999,0.100123,40.9390266,f,1,76.32,11,ldkssxwpmemidmecebumciepifcamkci,16.5,7241,1381.55,48.72,0
4898,b8578dbc147a0fef1ea1328003e3af4d,foosdfpfkusacimwkcsosbicdxkicaua,0,2009-10-22,2016-10-22,2009-10-22,2015-10-23,0.0,95.68,0.11523699999999999,0.100123,41.27136420000001,f,1,28.94,6,lxidpiddsbxsbosboudacockeimpuepw,27.713,19474,854.72,110.8,0
4899,b67d4947dd1b41af3a9ae8d8a7370a10,foosdfpfkusacimwkcsosbicdxkicaua,0,2009-11-01,2016-11-01,2014-03-14,2015-11-02,0.0,130.79,0.110955,0.095842,40.606701,f,1,1427.67,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,50.0,179575,16851.02,-18.6,0
4900,bb6532bb88e341fed37cfb86d3cb0caa,ewpakwlliwisiwduibdlfmalxowmwpci,0,2012-03-16,2016-03-16,2012-03-16,2015-03-17,0.0,141.8,0.11863599999999999,0.10175,40.606701,f,1,565.77,4,ldkssxwpmemidmecebumciepifcamkci,50.0,1962708,12841.24,135.22,0
4901,fbde8c8984f0c9530e805750d499d074,foosdfpfkusacimwkcsosbicdxkicaua,4188440,2009-11-13,2016-11-13,2015-10-31,2015-11-15,0.9915466499686914,109.16,0.13590059479022848,0.05295074349405335,43.533495800829066,t,2,35.85,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,16.5,361892,281.14,51.54,0
4902,60bdfb5dce845441972098b75cb9984f,foosdfpfkusacimwkcsosbicdxkicaua,0,2003-06-11,2016-06-11,2003-06-11,2015-06-23,0.0,131.76,0.115174,0.098837,40.606701,f,1,198.77,13,ldkssxwpmemidmecebumciepifcamkci,19.8,18453,3620.33,36.24,1
4903,8d995ea99954a626db1b8ab3d29c5f6b,foosdfpfkusacimwkcsosbicdxkicaua,8117,2010-06-10,2016-06-10,2015-04-29,2015-06-14,0.0,0.0,0.14398,0.0,44.31137796,t,2,66.54,6,lxidpiddsbxsbosboudacockeimpuepw,10.39,4332,1082.48,33.84,0
4904,4e96e1874143c3c2fed9a94463a1e6e0,usilxuppasemubllopkaafesmlibmsdf,6974,2011-12-09,2016-12-09,2015-11-01,2015-12-10,0.0,17.35,0.14346,0.0,45.30837756,t,3,103.65,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,9070,1362.6,31.56,0
4905,33920769dfcdb2b35dd949ade468ecbb,ewpakwlliwisiwduibdlfmalxowmwpci,139984,2013-02-11,2016-02-11,2014-06-28,2015-02-12,0.0,17.19,0.14669400000000002,0.0,44.31137796,t,3,0.0,3,ldkssxwpmemidmecebumciepifcamkci,13.856,126421,0.0,69.36,0
4906,01cf6adaab6c04ff57fe28f94bd108a3,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-05-22,2016-05-22,2015-04-29,2015-05-31,0.0,142.45,0.11518199999999999,0.098841,40.606701,f,1,462.78,4,lxidpiddsbxsbosboudacockeimpuepw,41.5,168671,7929.39,88.14,0
4907,e145bf81dfca7b4f0c64f2f03f3925af,foosdfpfkusacimwkcsosbicdxkicaua,0,2011-09-23,2016-09-23,2015-08-27,2015-09-25,0.0,145.21,0.11535999999999999,0.100243,40.9390266,f,1,76.89,4,lxidpiddsbxsbosboudacockeimpuepw,19.8,6723,1249.8400000000001,58.56,0
4908,e810cfec869d76be6ad9eedf3829071f,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-08-13,2016-08-13,2014-05-09,2015-08-15,0.0,141.8,0.111125,0.094787,40.606701,f,1,626.39,3,ldkssxwpmemidmecebumciepifcamkci,30.0,393342,15498.69,22.44,0
4909,eb4cca0f2a09fffb12781e9820ef56f9,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-03-31,2016-03-31,2012-03-31,2015-04-01,0.0,129.59,0.10016699999999999,0.091892,58.99595196,f,1,152.42,4,lxidpiddsbxsbosboudacockeimpuepw,17.320999999999998,18147,1925.03,-0.9,0
4910,7689fd83ee4ae2a9195f7533f646b93e,foosdfpfkusacimwkcsosbicdxkicaua,0,2009-09-10,2016-09-10,2015-08-26,2015-09-11,0.0,121.16,0.114604,0.098262,40.606701,f,1,195.11,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,19.0,19177,1527.12,18.24,0
4911,86bd3fa32cf9a372e4a95f2a1e7a6bcf,foosdfpfkusacimwkcsosbicdxkicaua,0,2007-02-19,2017-01-03,2007-02-19,2016-01-04,0.0,0.0,0.14632699999999998,0.0,44.44470996,f,1,63.43,9,lxidpiddsbxsbosboudacockeimpuepw,13.9,11086,0.0,69.6,0
4912,8260207becce728abcb5e78de5298133,foosdfpfkusacimwkcsosbicdxkicaua,976731,2010-01-13,2017-01-13,2010-01-13,2016-01-14,0.0,16.09,0.16203299999999998,0.084138,44.31137796,t,2,323.31,6,ldkssxwpmemidmecebumciepifcamkci,10.392000000000001,3265244,10744.46,46.8,0
4913,d5f98a9a9c23b75031562e744fa94994,foosdfpfkusacimwkcsosbicdxkicaua,0,2005-06-03,2016-10-06,2005-06-03,2015-10-11,0.0,131.38,0.11523699999999999,0.100123,40.606701,f,1,453.56,11,ldkssxwpmemidmecebumciepifcamkci,26.4,42572,8651.69,17.76000000000002,0
4914,9be0faf44bf84ead673f11476f51b754,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-06-02,2016-06-02,2012-06-02,2015-06-23,0.0,145.37,0.10016699999999999,0.091892,58.99595196,f,1,154.3,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,16224,2818.55,-2.72,0
4915,a6736d2ddc8c76d7be26ae0f9c4dcf2a,ewpakwlliwisiwduibdlfmalxowmwpci,58526,2011-01-03,2016-03-06,2011-01-03,2015-03-09,0.0,130.64,0.1169,0.10001499999999999,40.606701,t,2,111.75,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,23.1,92417,2039.35,83.76,0
4916,9cc6f5673d83b72a2ce350f303bcaadb,lmkebamcaaclubfxadlmueccxoimlema,0,2010-01-20,2017-01-20,2015-11-16,2016-01-21,0.0,19.83,0.145541,0.0,44.31137796,f,1,54.29,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,11.4,4236,1015.25,57.12,0
4917,81b6f73da68d35ee7c0d896400577d0c,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-09-01,2016-09-01,2012-09-01,2015-09-02,0.0,16.72,0.115174,0.098837,40.606701,f,1,242.61,3,lxidpiddsbxsbosboudacockeimpuepw,32.0,2251077,4554.77,30.66,0
4918,38d2895ab904e9182bb05b49263dbfcc,foosdfpfkusacimwkcsosbicdxkicaua,5276,2009-09-07,2016-09-07,2015-07-11,2015-09-08,0.0,26.18,0.16059,0.083332,44.31137796,t,4,145.4,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,14.49,26325,7946.9400000000005,24.96,0
4919,e7aae259613ed98d2c407565716e0a1e,ewpakwlliwisiwduibdlfmalxowmwpci,0,2012-06-14,2016-06-14,2015-04-08,2015-06-23,0.0,141.81,0.11690999999999999,0.10057200000000001,40.606701,f,1,284.33,4,ldkssxwpmemidmecebumciepifcamkci,86.5,675513,9055.75,158.56,0
4920,6636ede2f5947ab1e87bf36ae302acb1,foosdfpfkusacimwkcsosbicdxkicaua,0,2010-01-07,2017-01-20,2015-11-16,2016-01-21,0.0,16.29,0.14438399999999998,0.0,44.31137796,f,1,97.12,6,lxidpiddsbxsbosboudacockeimpuepw,14.0,6675,1565.73,70.08,0
4921,05bada0630ee9b0b5867ae85c8eb896c,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-05-04,2016-05-04,2012-05-04,2015-05-05,0.0,20.54,0.144902,0.0,44.31137796,f,1,3.19,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,225,33.65,48.84,0
4922,90da1fc6f2ed9bb13e3d1f0191f37f24,foosdfpfkusacimwkcsosbicdxkicaua,0,2010-05-04,2016-05-04,2010-05-04,2015-05-05,0.0,0.0,0.115174,0.098837,40.606701,f,1,0.0,6,lxidpiddsbxsbosboudacockeimpuepw,110.0,8594,0.0,398.64,0
4923,3bda262afeb3d7eeb6444f95cf7ab890,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-06-22,2016-08-14,2014-08-14,2015-08-15,0.0,18.24,0.135995,0.0,44.31137796,f,1,314.96,4,lxidpiddsbxsbosboudacockeimpuepw,13.85,6849135,7473.13,-1.68,0
4924,3401119d066c2a5caaf603cd9fe49bb7,usilxuppasemubllopkaafesmlibmsdf,0,2011-04-26,2016-04-26,2011-04-26,2015-04-27,0.0,12.66,0.14571099999999998,0.0,44.31137796,f,1,37.65,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,2502,377.57,57.2,0
4925,c82ef6b0943aa33e4953ea66ed8405b7,foosdfpfkusacimwkcsosbicdxkicaua,0,2012-06-18,2016-10-18,2014-01-24,2015-10-19,0.0,0.0,0.143152,0.0,44.31137796,f,2,192.85,4,lxidpiddsbxsbosboudacockeimpuepw,15.0,33802,5584.22,20.0,0
4926,708682dcc1b8ab235ee833558990ae76,foosdfpfkusacimwkcsosbicdxkicaua,0,2010-03-29,2016-03-29,2010-03-29,2015-03-30,0.0,132.18,0.11690999999999999,0.10057200000000001,40.606701,f,1,232.36,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,16.5,28346,7725.16,44.64,0
4927,01b76cb3c28b6cce823d0a213bbc678f,lmkebamcaaclubfxadlmueccxoimlema,0,2010-10-21,2016-10-21,2010-10-21,2015-10-23,0.0,141.65,0.16708599999999998,0.08844400000000001,46.30537836,f,1,6.06,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,14.5,955477,802.77,61.8,0
4928,f809af89009e8716a3b73b50ad0c0a61,usilxuppasemubllopkaafesmlibmsdf,0,2011-08-02,2016-08-02,2015-07-11,2015-08-03,0.0,0.0,0.114603,0.098261,40.606701,f,1,346.22,4,lxidpiddsbxsbosboudacockeimpuepw,19.71,37379,6340.42,24.6,1
4929,657867321da9a0e6cbb1cb5e89441dad,foosdfpfkusacimwkcsosbicdxkicaua,2393,2012-03-05,2016-03-05,2012-03-05,2015-03-06,0.0,19.81,0.14588399999999999,0.0,44.31137796,t,2,57.76,4,lxidpiddsbxsbosboudacockeimpuepw,11.42,10289,608.59,52.12,0
